2026-07-25 12:51:56 | INFO     | app | Starting MegaDeepagents...
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | [ParallelSched] no idle worker for task=T2 required=['reviewing', 'file_read'] – 触发 wakeup
2026-07-25 12:59:38 | INFO     | app | Using OpenAI-compatible model: glm-5.2 at https://ccvv.toter.me/v1
